Counter,YLeftRaw,YLeft^2,YLeft^3,lefthalo, vlefthalo,vlefthalo^2,Deadband,Exoscale
2011,-0.53125,0.2822265625,-0.149932861328125,-0.286857809763613,-0.7171445244090325,0.5142962688898575,0.02,0.62793
2012,-0.53125,0.2822265625,-0.149932861328125,-0.286857809763613,-0.7171445244090325,0.5142962688898575,0.02,0.62793
2013,-0.53125,0.2822265625,-0.149932861328125,-0.286857809763613,-0.7171445244090325,0.5142962688898575,0.02,0.62793
2014,-0.5390625,0.29058837890625,-0.1566452980041504,-0.2939866951519494,-0.7349667378798735,0.5401761057897827,0.02,0.62793
2015,-0.5390625,0.29058837890625,-0.1566452980041504,-0.2939866951519494,-0.7349667378798735,0.5401761057897827,0.02,0.62793
2016,-0.546875,0.299072265625,-0.16355514526367188,-0.30124048324276564,-0.7531012081069142,0.5671614296520936,0.02,0.62793
2017,-0.546875,0.299072265625,-0.16355514526367188,-0.30124048324276564,-0.7531012081069142,0.5671614296520936,0.02,0.62793
2018,-0.546875,0.299072265625,-0.16355514526367188,-0.30124048324276564,-0.7531012081069142,0.5671614296520936,0.02,0.62793
2019,-0.5546875,0.30767822265625,-0.17066526412963867,-0.3086210539683687,-0.7715526349209217,0.5952934684534171,0.02,0.62793
2020,-0.5625,0.31640625,-0.177978515625,-0.3161302872610657,-0.7903257181526642,0.6246147407735244,0.02,0.62793
2021,-0.5625,0.31640625,-0.177978515625,-0.3161302872610657,-0.7903257181526642,0.6246147407735244,0.02,0.62793
2022,-0.5625,0.31640625,-0.177978515625,-0.3161302872610657,-0.7903257181526642,0.6246147407735244,0.02,0.62793
2023,-0.5625,0.31640625,-0.177978515625,-0.3161302872610657,-0.7903257181526642,0.6246147407735244,0.02,0.62793
2024,-0.5625,0.31640625,-0.177978515625,-0.3161302872610657,-0.7903257181526642,0.6246147407735244,0.02,0.62793
2025,-0.5625,0.31640625,-0.177978515625,-0.3161302872610657,-0.7903257181526642,0.6246147407735244,0.02,0.62793
2026,-0.5625,0.31640625,-0.177978515625,-0.3161302872610657,-0.7903257181526642,0.6246147407735244,0.02,0.62793
2027,-0.5625,0.31640625,-0.177978515625,-0.3161302872610657,-0.7903257181526642,0.6246147407735244,0.02,0.62793
2028,-0.5625,0.31640625,-0.177978515625,-0.3161302872610657,-0.7903257181526642,0.6246147407735244,0.02,0.62793
2029,-0.5625,0.31640625,-0.177978515625,-0.3161302872610657,-0.7903257181526642,0.6246147407735244,0.02,0.62793
2030,-0.5703125,0.32525634765625,-0.18549776077270508,-0.3237700630531636,-0.809425157632909,0.6551690858090596,0.02,0.62793
2031,-0.5703125,0.32525634765625,-0.18549776077270508,-0.3237700630531636,-0.809425157632909,0.6551690858090596,0.02,0.62793
2032,-0.5703125,0.32525634765625,-0.18549776077270508,-0.3237700630531636,-0.809425157632909,0.6551690858090596,0.02,0.62793
2033,-0.5703125,0.32525634765625,-0.18549776077270508,-0.3237700630531636,-0.809425157632909,0.6551690858090596,0.02,0.62793
2034,-0.578125,0.334228515625,-0.19322586059570312,-0.33154226127696945,-0.8288556531924236,0.6870016938290392,0.02,0.62793
2035,-0.578125,0.334228515625,-0.19322586059570312,-0.33154226127696945,-0.8288556531924236,0.6870016938290392,0.02,0.62793
2036,-0.5859375,0.34332275390625,-0.20116567611694336,-0.3394487618647903,-0.8486219046619757,0.7201591370721194,0.02,0.62793
2037,-0.5859375,0.34332275390625,-0.20116567611694336,-0.3394487618647903,-0.8486219046619757,0.7201591370721194,0.02,0.62793
2038,-0.59375,0.3525390625,-0.209320068359375,-0.34749144474893323,-0.8687286118723331,0.7546894010856308,0.02,0.62793
2039,-0.59375,0.3525390625,-0.209320068359375,-0.34749144474893323,-0.8687286118723331,0.7546894010856308,0.02,0.62793
2040,-0.59375,0.3525390625,-0.209320068359375,-0.34749144474893323,-0.8687286118723331,0.7546894010856308,0.02,0.62793
2041,-0.59375,0.3525390625,-0.209320068359375,-0.34749144474893323,-0.8687286118723331,0.7546894010856308,0.02,0.62793
2042,-0.6015625,0.36187744140625,-0.21769189834594727,-0.35567218986170523,-0.8891804746542631,0.7906419165063806,0.02,0.62793
2043,-0.6015625,0.36187744140625,-0.21769189834594727,-0.35567218986170523,-0.8891804746542631,0.7906419165063806,0.02,0.62793
2044,-0.6015625,0.36187744140625,-0.21769189834594727,-0.35567218986170523,-0.8891804746542631,0.7906419165063806,0.02,0.62793
2045,-0.609375,0.371337890625,-0.22628402709960938,-0.36399287713541345,-0.9099821928385337,0.8280675912832263,0.02,0.62793
2046,-0.609375,0.371337890625,-0.22628402709960938,-0.36399287713541345,-0.9099821928385337,0.8280675912832263,0.02,0.62793
2047,-0.609375,0.371337890625,-0.22628402709960938,-0.36399287713541345,-0.9099821928385337,0.8280675912832263,0.02,0.62793
2048,-0.609375,0.371337890625,-0.22628402709960938,-0.36399287713541345,-0.9099821928385337,0.8280675912832263,0.02,0.62793
2049,-0.609375,0.371337890625,-0.22628402709960938,-0.36399287713541345,-0.9099821928385337,0.8280675912832263,0.02,0.62793
2050,-0.609375,0.371337890625,-0.22628402709960938,-0.36399287713541345,-0.9099821928385337,0.8280675912832263,0.02,0.62793
2051,-0.609375,0.371337890625,-0.22628402709960938,-0.36399287713541345,-0.9099821928385337,0.8280675912832263,0.02,0.62793
2052,-0.609375,0.371337890625,-0.22628402709960938,-0.36399287713541345,-0.9099821928385337,0.8280675912832263,0.02,0.62793
2053,-0.609375,0.371337890625,-0.22628402709960938,-0.36399287713541345,-0.9099821928385337,0.8280675912832263,0.02,0.62793
2054,-0.609375,0.371337890625,-0.22628402709960938,-0.36399287713541345,-0.9099821928385337,0.8280675912832263,0.02,0.62793
2055,-0.609375,0.371337890625,-0.22628402709960938,-0.36399287713541345,-0.9099821928385337,0.8280675912832263,0.02,0.62793
2056,-0.609375,0.371337890625,-0.22628402709960938,-0.36399287713541345,-0.9099821928385337,0.8280675912832263,0.02,0.62793
2057,-0.609375,0.371337890625,-0.22628402709960938,-0.36399287713541345,-0.9099821928385337,0.8280675912832263,0.02,0.62793
2058,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2059,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2060,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2061,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2062,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2063,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2064,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2065,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2066,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2067,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2068,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2069,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2070,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2071,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2072,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2073,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2074,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2075,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2076,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2077,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2078,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2079,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2080,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2081,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2082,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2083,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2084,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2085,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2086,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2087,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2088,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2089,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2090,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2091,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2092,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2093,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2094,-0.6015625,0.36187744140625,-0.21769189834594727,-0.35567218986170523,-0.8891804746542631,0.7906419165063806,0.02,0.62793
2095,-0.578125,0.334228515625,-0.19322586059570312,-0.33154226127696945,-0.8288556531924236,0.6870016938290392,0.02,0.62793
2096,-0.5546875,0.30767822265625,-0.17066526412963867,-0.3086210539683687,-0.7715526349209217,0.5952934684534171,0.02,0.62793
2097,-0.53125,0.2822265625,-0.149932861328125,-0.286857809763613,-0.7171445244090325,0.5142962688898575,0.02,0.62793
2098,-0.5078125,0.25787353515625,-0.1309514045715332,-0.26620177049041216,-0.6655044262260303,0.44289614132643784,0.02,0.62793
2099,-0.484375,0.234619140625,-0.11364364624023438,-0.2466021779764761,-0.6165054449411902,0.3800789636421349,0.02,0.62793
2100,-0.453125,0.205322265625,-0.09303665161132812,-0.22202501940908914,-0.5550625485227229,0.30809443277254006,0.02,0.62793
2101,-0.421875,0.177978515625,-0.07508468627929688,-0.1991154359953398,-0.49778858998834946,0.24779348032258908,0.02,0.62793
2102,-0.3984375,0.15875244140625,-0.06325292587280273,-0.1829552172357815,-0.4573880430894538,0.20920382196120005,0.02,0.62793
2103,-0.3671875,0.13482666015625,-0.04950666427612305,-0.1626743807656138,-0.4066859519140345,0.16539346348422437,0.02,0.62793
2104,-0.328125,0.107666015625,-0.035327911376953125,-0.13918897999941174,-0.34797244999852933,0.121084825957979,0.02,0.62793
2105,-0.2890625,0.08355712890625,-0.02415323257446289,-0.11755719248795211,-0.2938929812198803,0.0863730844103089,0.02,0.62793
2106,-0.265625,0.070556640625,-0.018741607666015625,-0.10537009786338661,-0.2634252446584665,0.06939285952337294,0.02,0.62793
2107,-0.234375,0.054931640625,-0.012874603271484375,-0.08993933635080024,-0.22484834087700062,0.05055677639513987,0.02,0.62793
2108,-0.203125,0.041259765625,-0.008380889892578125,-0.07533394031829717,-0.18833485079574291,0.035470016024254744,0.02,0.62793
2109,-0.1796875,0.03228759765625,-0.005801677703857422,-0.06484916199640345,-0.16212290499100862,0.026283836322723606,0.02,0.62793
2110,-0.1484375,0.02203369140625,-0.0032706260681152344,-0.051398645978761835,-0.1284966149469046,0.016511380052813066,0.02,0.62793
2111,-0.1171875,0.01373291015625,-0.0016093254089355469,-0.03844262735516429,-0.09610656838791072,0.009236472487300161,0.02,0.62793
2112,-0.0859375,0.00738525390625,-6.346702575683594E-4,-0.025860790457960185,-0.06465197614490047,0.004179878019440779,0.02,0.62793
2113,-0.0546875,0.00299072265625,-1.6355514526367188E-4,-0.013532819619498915,-0.03383204904874729,0.0011446075428368423,0.02,0.62793
2114,-0.015625,2.44140625E-4,-3.814697265625E-6,0.0,0.0,0.0,0.02,0.62793
2115,0.007874015718698502,6.200012353831108E-5,4.881899473019104E-7,0.0,0.0,0.0,0.02,0.62793
2116,0.015748031437397003,2.480004941532443E-4,3.905519578415283E-6,0.0,0.0,0.0,0.02,0.62793
2117,0.015748031437397003,2.480004941532443E-4,3.905519578415283E-6,0.0,0.0,0.0,0.02,0.62793
2118,0.023622047156095505,5.580011118447997E-4,1.318112857715158E-5,0.00141025616691651,0.0035256404172912753,1.2430140352037798E-5,0.02,0.62793
2119,0.03937007859349251,0.001550003088457777,6.10237434127388E-5,0.007546413324269068,0.018866033310672672,3.559272128794109E-4,0.02,0.62793
2120,0.05511811003088951,0.003038006053377243,1.6744915192455528E-4,0.013701509438245153,0.03425377359561288,0.001173321005539506,0.02,0.62793
2121,0.07086614519357681,0.00502201053459711,3.558905277084311E-4,0.01989094350403656,0.0497273587600914,0.002472810209254839,0.02,0.62793
2122,0.07086614519357681,0.00502201053459711,3.558905277084311E-4,0.01989094350403656,0.0497273587600914,0.002472810209254839,0.02,0.62793
2123,0.08661417663097382,0.007502015593461531,6.497809037003968E-4,0.026130110122153983,0.06532527530538496,0.004267391593724338,0.02,0.62793
2124,0.11811023950576782,0.013950028676109838,0.0016476412280476622,0.03881923549688062,0.09704808874220155,0.009418331528514227,0.02,0.62793
2125,0.13385826349258423,0.017918034705250108,0.0023984770108446377,0.04529998621378685,0.11324996553446712,0.01282555469355799,0.02,0.62793
2126,0.16535432636737823,0.027342053248409437,0.004521126796391728,0.058610863580592365,0.1465271589514809,0.021470208310392553,0.02,0.62793
2127,0.18897637724876404,0.03571207115806718,0.006748737831501609,0.06896034964100625,0.17240087410251564,0.02972206139131145,0.02,0.62793
2128,0.21259842813014984,0.04519809164341049,0.009609043237871531,0.07968157058439226,0.19920392646098067,0.0396822043174718,0.02,0.62793
2129,0.23622047901153564,0.05580011470443935,0.013181129824381297,0.09082649308480822,0.22706623271202056,0.05155907403802948,0.02,0.62793
2130,0.27559053897857666,0.07595014517450238,0.020931141444142255,0.11048405411980972,0.2762101352995243,0.07629203884218153,0.02,0.62793
2131,0.29921260476112366,0.0895281828479364,0.026787960789461204,0.12301291420756169,0.3075322855189042,0.09457610663648082,0.02,0.62793
2132,0.33070865273475647,0.10936821299363775,0.036169014371133824,0.14068251486303684,0.3517062871575921,0.12369731242617864,0.02,0.62793
2133,0.35433071851730347,0.12555025808498854,0.04448631315728688,0.15472545344933922,0.38681363362334803,0.14962478715689773,0.02,0.62793
2134,0.3858267664909363,0.14886229374085147,0.05743505744645667,0.17460244251620474,0.43650610629051184,0.19053758082890362,0.02,0.62793
2135,0.4094488322734833,0.16764834625011904,0.06864341960469184,0.1904423893984109,0.47610597349602723,0.22667689799859977,0.02,0.62793
2136,0.4330708682537079,0.1875503769300204,0.08122260457839413,0.20713907286461405,0.5178476821615351,0.2681662219200743,0.02,0.62793
2137,0.4566929042339325,0.20856840877762384,0.09525171233610305,0.22474447895608918,0.561861197390223,0.3156880051327751,0.02,0.62793
2138,0.4724409580230713,0.2232004588177574,0.10544903859505038,0.23701194838909387,0.5925298709727347,0.3510916479949656,0.02,0.62793
2139,0.4960629940032959,0.24607849401951398,0.12207043450314226,0.25624737475724574,0.6406184368931144,0.41039198168737717,0.02,0.62793
2140,0.5196850299835205,0.2700725303889726,0.14035265105291847,0.2765301013514687,0.6913252533786718,0.47793060595908476,0.02,0.62793
2141,0.5433070659637451,0.2951825679261333,0.16037477490359137,0.29791209474747654,0.7447802368686913,0.554697601230184,0.02,0.62793
2142,0.5590550899505615,0.31254259359963044,0.17472852777822317,0.3128031232967763,0.7820078082419407,0.6115362121513639,0.02,0.62793
2143,0.6062992215156555,0.3675987460104899,0.22287483353629123,0.36070020325269847,0.9017505081317462,0.8131539789158624,0.02,0.62793
2144,0.6220472455024719,0.3869427756372126,0.2406966877522091,0.37779184615553124,0.9444796153888281,0.8920417438850287,0.02,0.62793
2145,0.6377952694892883,0.4067828057829139,0.2594441492379224,0.39547213591510605,0.9886803397877652,0.9774888142828507,0.02,0.62793
2146,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
2147,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
2148,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
2149,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
2150,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
2151,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
2152,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
2153,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
2154,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
2155,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
2156,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
2157,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
2158,0.6377952694892883,0.4067828057829139,0.2594441492379224,0.39547213591510605,0.9886803397877652,0.9774888142828507,0.02,0.62793
2159,0.6220472455024719,0.3869427756372126,0.2406966877522091,0.37779184615553124,0.9444796153888281,0.8920417438850287,0.02,0.62793
2160,0.5748031735420227,0.33039868831398067,0.1899142145769977,0.3282212680015982,0.8205531700039954,0.6733075048036058,0.02,0.62793
2161,0.5354330539703369,0.2866885552840017,0.1535025286940568,0.29065941504640436,0.7266485376160109,0.5280180972194872,0.02,0.62793
2162,0.4960629940032959,0.24607849401951398,0.12207043450314226,0.25624737475724574,0.6406184368931144,0.41039198168737717,0.02,0.62793
2163,0.4645669162273407,0.215822419652981,0.10026395595090838,0.23082386789170295,0.5770596697292574,0.3329978624280396,0.02,0.62793
2164,0.4251968562602997,0.18079236657364195,0.07687234590297225,0.20147510877927977,0.5036877719481994,0.2537013716101413,0.02,0.62793
2165,0.3937007784843445,0.15500030297917888,0.06102373994821199,0.17979043067635928,0.4494760766908982,0.20202874351744218,0.02,0.62793
2166,0.36220473051071167,0.13119226680433727,0.04751845964295436,0.1595673055559715,0.3989182638899288,0.15913578126495487,0.02,0.62793
2167,0.3385826647281647,0.11463822085442477,0.038814514296587,0.1452849738623175,0.3632124346557938,0.13192327268858928,0.02,0.62793
2168,0.29921260476112366,0.0895281828479364,0.026787960789461204,0.12301291420756169,0.3075322855189042,0.09457610663648082,0.02,0.62793
2169,0.25984251499176025,0.06751813259724315,0.01754408138161481,0.10244707632490398,0.25611769081225993,0.06559627154700438,0.02,0.62793
2170,0.22047244012355804,0.04860809685403589,0.010716745723171538,0.08334689821750622,0.20836724554376557,0.04341690901549589,0.02,0.62793
2171,0.18897637724876404,0.03571207115806718,0.006748737831501609,0.06896034964100625,0.17240087410251564,0.02972206139131145,0.02,0.62793
2172,0.15748031437397003,0.024800049415324432,0.003905519578415283,0.055234662870237906,0.13808665717559476,0.019067924889930237,0.02,0.62793
2173,0.11811023950576782,0.013950028676109838,0.0016476412280476622,0.03881923549688062,0.09704808874220155,0.009418331528514227,0.02,0.62793
2174,0.08661417663097382,0.007502015593461531,6.497809037003968E-4,0.026130110122153983,0.06532527530538496,0.004267391593724338,0.02,0.62793
2175,0.04724409431219101,0.002232004447379199,1.0544902861721264E-4,0.010620631666318582,0.026551579165796455,7.049863561975564E-4,0.02,0.62793
2176,0.023622047156095505,5.580011118447997E-4,1.318112857715158E-5,0.00141025616691651,0.0035256404172912753,1.2430140352037798E-5,0.02,0.62793
2177,0.015748031437397003,2.480004941532443E-4,3.905519578415283E-6,0.0,0.0,0.0,0.02,0.62793
2178,-0.0078125,6.103515625E-5,-4.76837158203125E-7,0.0,0.0,0.0,0.02,0.62793
2179,-0.0390625,0.00152587890625,-5.9604644775390625E-5,-0.007426435326156015,-0.01856608831539004,3.4469963533486253E-4,0.02,0.62793
2180,-0.0625,0.00390625,-2.44140625E-4,-0.016597592149181738,-0.04149398037295435,0.0017217504071911206,0.02,0.62793
2181,-0.09375,0.0087890625,-8.23974609375E-4,-0.028977749908486474,-0.07244437477121618,0.005248187435992423,0.02,0.62793
2182,-0.1171875,0.01373291015625,-0.0016093254089355469,-0.03844262735516429,-0.09610656838791072,0.009236472487300161,0.02,0.62793
2183,-0.1484375,0.02203369140625,-0.0032706260681152344,-0.051398645978761835,-0.1284966149469046,0.016511380052813066,0.02,0.62793
2184,-0.1796875,0.03228759765625,-0.005801677703857422,-0.06484916199640345,-0.16212290499100862,0.026283836322723606,0.02,0.62793
2185,-0.203125,0.041259765625,-0.008380889892578125,-0.07533394031829717,-0.18833485079574291,0.035470016024254744,0.02,0.62793
2186,-0.234375,0.054931640625,-0.012874603271484375,-0.08993933635080024,-0.22484834087700062,0.05055677639513987,0.02,0.62793
2187,-0.265625,0.070556640625,-0.018741607666015625,-0.10537009786338661,-0.2634252446584665,0.06939285952337294,0.02,0.62793
2188,-0.2890625,0.08355712890625,-0.02415323257446289,-0.11755719248795211,-0.2938929812198803,0.0863730844103089,0.02,0.62793
2189,-0.3125,0.09765625,-0.030517578125,-0.1303269909304081,-0.32581747732602023,0.10615702853109171,0.02,0.62793
2190,-0.34375,0.1181640625,-0.040618896484375,-0.14834754718917417,-0.37086886797293545,0.1375437172315266,0.02,0.62793
2191,-0.3671875,0.13482666015625,-0.04950666427612305,-0.1626743807656138,-0.4066859519140345,0.16539346348422437,0.02,0.62793
2192,-0.390625,0.152587890625,-0.059604644775390625,-0.17775311206757755,-0.44438278016894384,0.19747605531067985,0.02,0.62793
2193,-0.4140625,0.17144775390625,-0.07099008560180664,-0.19363449926735557,-0.4840862481683889,0.23433949566574702,0.02,0.62793
2194,-0.4375,0.19140625,-0.083740234375,-0.21036930053723793,-0.5259232513430948,0.27659526630329206,0.02,0.62793
2195,-0.4609375,0.21246337890625,-0.09793233871459961,-0.2280082740495147,-0.5700206851237868,0.3249235814689913,0.02,0.62793
2196,-0.4765625,0.22711181640625,-0.10823297500610352,-0.2402949734009012,-0.600737433502253,0.3608854640108738,0.02,0.62793
2197,-0.5,0.25,-0.125,-0.2595536965889246,-0.6488842414723115,0.42105075883109705,0.02,0.62793
2198,-0.515625,0.265869140625,-0.13708877563476562,-0.2729672273651514,-0.6824180684128784,0.465694420096364,0.02,0.62793
2199,-0.5390625,0.29058837890625,-0.1566452980041504,-0.2939866951519494,-0.7349667378798735,0.5401761057897827,0.02,0.62793
2200,-0.5625,0.31640625,-0.177978515625,-0.3161302872610657,-0.7903257181526642,0.6246147407735244,0.02,0.62793
2201,-0.5859375,0.34332275390625,-0.20116567611694336,-0.3394487618647903,-0.8486219046619757,0.7201591370721194,0.02,0.62793
2202,-0.609375,0.371337890625,-0.22628402709960938,-0.36399287713541345,-0.9099821928385337,0.8280675912832263,0.02,0.62793
2203,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2204,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2205,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2206,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2207,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2208,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2209,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2210,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2211,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2212,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2213,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2214,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2215,-0.625,0.390625,-0.244140625,-0.3810615978948663,-0.9526539947371658,0.90754963368868,0.02,0.62793
2216,-0.6171875,0.38092041015625,-0.23509931564331055,-0.37245538650236476,-0.9311384662559119,0.867018843341412,0.02,0.62793
2217,-0.59375,0.3525390625,-0.209320068359375,-0.34749144474893323,-0.8687286118723331,0.7546894010856308,0.02,0.62793
2218,-0.5625,0.31640625,-0.177978515625,-0.3161302872610657,-0.7903257181526642,0.6246147407735244,0.02,0.62793
2219,-0.53125,0.2822265625,-0.149932861328125,-0.286857809763613,-0.7171445244090325,0.5142962688898575,0.02,0.62793
2220,-0.5,0.25,-0.125,-0.2595536965889246,-0.6488842414723115,0.42105075883109705,0.02,0.62793
2221,-0.4609375,0.21246337890625,-0.09793233871459961,-0.2280082740495147,-0.5700206851237868,0.3249235814689913,0.02,0.62793
2222,-0.421875,0.177978515625,-0.07508468627929688,-0.1991154359953398,-0.49778858998834946,0.24779348032258908,0.02,0.62793
2223,-0.3828125,0.14654541015625,-0.05609941482543945,-0.17264019088801968,-0.43160047722004924,0.18627897193657425,0.02,0.62793
2224,-0.3359375,0.11285400390625,-0.03791189193725586,-0.1437302513630446,-0.3593256284076115,0.1291149072305249,0.02,0.62793
2225,-0.2890625,0.08355712890625,-0.02415323257446289,-0.11755719248795211,-0.2938929812198803,0.0863730844103089,0.02,0.62793
2226,-0.2578125,0.06646728515625,-0.017136096954345703,-0.10142844970840757,-0.2535711242710189,0.06429831506406851,0.02,0.62793
2227,-0.21875,0.0478515625,-0.010467529296875,-0.08254098737876647,-0.20635246844691618,0.04258134123413554,0.02,0.62793
2228,-0.1875,0.03515625,-0.006591796875,-0.06830315571093606,-0.17075788927734015,0.029158256750452357,0.02,0.62793
